material,Vset,Vreset,dt,endurance,latency,energy
TiO2,3.6654362114464814,-3.5367921563435125,5.0193404382396665e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,3.599028166284411,-3.7494906907789214,5.0146648727439154e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,1.0945437236452806,-3.8400057298120753,5.0175710464696223e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
Al2O3,3.463318818831853,-3.4001570878310363,5.017503843910976e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,1.516715576525787,-3.5653759395051647,5.02029157171014e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
TiO2,3.7723894380641854,-0.9442995642973577,5.019576656215696e-08,287133254.63924074,3.7218029547148035e-08,1.1015912418366192e-09
HfO2,1.3481866871497494,-3.6919822297807,5.017492504226848e-08,362287.1689926989,7.824620240626246e-07,2.905099216743423e-10
TiO2,3.2920847066484287,-3.7860370503600196,5.0171507097817356e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,1.37760962749049,-3.701266486142083,5.017559909448104e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
HfO2,3.5502903168567377,-3.338793935205066,5.0177553399533603e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,1.0219846640413415,-3.9178502676591127,5.01796489048169e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
Al2O3,3.667779830886614,-3.611979136414852,5.019557345167063e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.685644433868605,-3.5313771046046716,5.020824593787067e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.7281664769424108,-3.851596336155802,5.017757443210788e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,3.8657976448940925,-0.8693271633195887,5.0184514199034624e-08,287133254.63924074,3.7218029547148035e-08,1.1015912418366192e-09
TiO2,1.1550450051492354,-3.455297470496636,5.018574498254501e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
HfO2,3.6248931309928674,-3.790057528086201,5.018570159827803e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.535662964638216,-3.6622031244535944,5.015845529234519e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.792857517752073,-3.7606151833741612,5.019641631086944e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.233456143389722,-3.32221569492274,5.019708976728467e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.8966430703789543,-3.9840717281036175,5.017662387440329e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,1.1227716240846946,-1.1561113497899305,5.0188316571136145e-08,6507696783.33902,7.689950223266351e-07,2.09683874430322e-10
TiO2,3.6333577286549774,-3.6937354453707463,5.0186841900293906e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.576286347399966,-3.710636894200424,5.018096044408096e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.507893919176448,-3.1988617256955685,5.01859456416566e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.7343499490718592,-3.886217505231313,5.017959502811633e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.6160254556228306,-0.9902050921397922,5.0179088156266426e-08,287133254.63924074,3.7218029547148035e-08,1.1015912418366192e-09
TiO2,3.685487976344115,-3.7105853025765136,5.015975424309929e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.2758102849665454,-3.3134458789404286,5.017085685039852e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.376033001191086,-3.3412941248228973,5.018550224045379e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.741394313833819,-3.9986397251335983,5.019336705362928e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,1.2730803094072958,-3.7008118596637494,5.014071918090295e-08,280235856.79527503,9.839580457082775e-07,2.450192791714212e-10
Al2O3,3.6379263656719036,-3.5756350354730526,5.018242145202879e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.5844784989790144,-3.6447694720705623,5.019019772637342e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.665365397331578,-3.7049420525148933,5.0192137800116855e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.743704290733257,-3.884167016957217,5.017603452063615e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.6528974852604863,-3.7971860685935876,5.019010096936861e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.8773847095165754,-1.0955165009693273,5.014939768592259e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
Al2O3,3.1874758412976956,-3.4135945481716026,5.015817950534347e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.729726524816079,-3.8694680583671817,5.0164206088028645e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.683790560840494,-3.6576314403883723,5.014912788907665e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.2715608778084064,-3.5295717708596244,5.016810383465259e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.6756175615494744,-3.938363971610591,5.016226341408983e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.7320295398465566,-3.7545864733637613,5.0164778051238315e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,1.0952951155552084,-3.7489716974346727,5.018490767163772e-08,280235856.79527503,9.839580457082775e-07,2.450192791714212e-10
HfO2,3.6244313928296696,-3.7010247065397373,5.0174678589637344e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.192919786664138,-3.603588150223356,5.0177586194153115e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,1.0906745436121887,-3.733072513512035,5.016135591468554e-08,280235856.79527503,9.839580457082775e-07,2.450192791714212e-10
TiO2,3.831677344719063,-3.804244007761576,5.0158741944895587e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.5457129193977615,-1.2020896650006216,5.017923140394763e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
Al2O3,3.4541292989286703,-3.489017958780811,5.020118081233546e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.6060185634275213,-0.9828511472974246,5.0145233255206807e-08,287133254.63924074,3.7218029547148035e-08,1.1015912418366192e-09
Al2O3,3.23475938401004,-1.270044475364367,5.015887217582769e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
Al2O3,3.255591948023313,-3.4020950945049497,5.0183163370795154e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.1956926916871824,-3.56413806726572,5.0168422348362726e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.333915622885776,-3.7007354003795383,5.016367113147035e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.3210872551798296,-3.724642206146422,5.02001797921726e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.337430445287617,-3.389229916582407,5.0173556032063645e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.165789145159909,-3.343858521444349,5.0180759523572026e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.6221418051415366,-3.7330169218650675,5.017546390024182e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.6904020969342186,-1.1923488285377863,5.016926898984266e-08,267819.86404442514,2.038802904280601e-08,1.0818014678504184e-09
HfO2,3.619030988181785,-3.6633909454700997,5.018502407729759e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.759665167832039,-3.6628456026195066,5.017664065710228e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.704245820719885,-3.785596362660504,5.0172317769360105e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,1.407200398952816,-3.5258030165503578,5.018405578532073e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
TiO2,3.384265632125036,-3.3146912149360555,5.0178210736004056e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.6630206705257073,-3.527335192360983,5.018918221144404e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.8695366999378393,-3.783390187758705,5.017576638336539e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.826814020149725,-3.801009718663805,5.019324791486388e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.4910213496399924,-3.2641183160689047,5.015351563550082e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.800316404996498,-3.8590316458655276,5.0194201251319824e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,1.2336866771738537,-3.7366872154718433,5.0173150580380004e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
Al2O3,3.1673731808638794,-3.3747888074948182,5.017759769852754e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,1.2577242643596758,-3.6535996674130113,5.0145974737059744e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
TiO2,3.7051112693714305,-3.70584836199048,5.01908620567576e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.647503357110293,-3.7669847621229753,5.017368286085762e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.751999002244207,-3.8759470697168927,5.020880891500492e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.346740732204518,-3.3435889467874893,5.0176157465656594e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.7981717787517955,-3.7714168365472163,5.0169184019668327e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.3990766305364293,-3.6522694431747142,5.01755582137767e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.6432136120782896,-3.5810217280745493,5.019823168732233e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.75045597573798,-3.7748924005249607,5.0161484084034725e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,1.5637459273737153,-3.364728162012337,5.0199060283119225e-08,280235856.79527503,1.2482047395678819e-08,4.3865394649955647e-10
HfO2,3.6232714550109266,-3.6490377421024,5.016544325966042e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.6627633247141294,-3.556748974990499,5.019600061660966e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.5100723940430383,-3.6802311779983348,5.019063007257371e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.552771670263833,-3.573038701384606,5.017976952219235e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.8041106932199362,-3.9276304155096247,5.020049610629239e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.611202820544799,-3.7531549329930765,5.015436406780927e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.5278053778422924,-3.5144708294907567,5.016448410544365e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.2444436195581297,-1.174813686849471,5.015501512148115e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
TiO2,1.5061501262561572,-3.627953839042467,5.0171916169024664e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
Al2O3,3.4022169406696543,-3.712501253541152,5.0149809420790594e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.205470610012939,-3.3333298311573833,5.016829668047466e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.7210321547475864,-3.7514792160284323,5.0175516121587976e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.6847480174563074,-3.6822747179863966,5.019680976096993e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.3191098436836723,-3.3944989613924315,5.0187268245465785e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.692549868268637,-3.5778342181234537,5.017999581328451e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.6110510079706453,-3.703931000397156,5.015599474203457e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.8325546862220943,-3.564318909211557,5.017859560566938e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,0.9997037711914734,-3.829779231523239,5.0188828813230336e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
HfO2,3.762321299564965,-3.526606254869863,5.016986887291859e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,1.1895559887838634,-0.9983146953698614,5.016574088880956e-08,6507696783.33902,7.689950223266351e-07,2.09683874430322e-10
TiO2,3.7800570060302476,-3.8760845793047443,5.018959859889866e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.7981922466330973,-3.852658389144393,5.01677707394261e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.3857315909584917,-3.711605652709133,5.0186584232866607e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.3952947956157677,-1.3829039683108748,5.018480602408144e-08,267819.86404442514,2.038802904280601e-08,1.0818014678504184e-09
HfO2,3.422968455693133,-3.6682175545139564,5.0168365958143795e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,3.7572919360368475,-3.8238957936252556,5.0168575968579824e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.3543723038723963,-1.1594707343236164,5.01763497388883e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
HfO2,3.6556474343868466,-3.638337385320135,5.0192407526547124e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.1991383828215776,-3.552518142007034,5.0165195555567916e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.697436699075771,-0.9703504372610534,5.015236042865243e-08,287133254.63924074,3.7218029547148035e-08,1.1015912418366192e-09
HfO2,3.607595582213893,-3.728639411974056,5.017323638012529e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.731400077246936,-1.0162283141358355,5.0172830143742445e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
Al2O3,3.3233481484654224,-3.837404649020334,5.015768934564675e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.673432766229115,-3.381311200156212,5.0167053138557155e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
HfO2,3.4170322678663876,-1.5107094274378938,5.018931632780327e-08,267819.86404442514,1.8182021221946343e-08,1.0829062195572003e-09
Al2O3,3.276091467455653,-3.4017077557053876,5.015407783790148e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
HfO2,3.6115746783593696,-3.8569358134742178,5.019757091511021e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
Al2O3,3.6604234831441325,-1.2905813221733307,5.0193935178338593e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
HfO2,3.6595313020851146,-3.8135762575929717,5.016286892495693e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,0.8777735156816016,-3.899134275762687,5.017585918765337e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
Al2O3,3.084020366138186,-3.332698352368689,5.014325365756186e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
TiO2,3.5936557168494074,-3.6973901488596543,5.017225184493542e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.6767415325103796,-3.835532616359006,5.019087243707161e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,1.228528790858798,-3.6424680129540215,5.015067928072127e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
TiO2,3.6585454301887452,-3.565685863686913,5.0166209812030745e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.561062084657652,-0.8516834208509692,5.0157140364495326e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
Al2O3,3.2435254330830707,-3.44991240133454,5.019797947915505e-08,63919970.06626337,6.260449936235091e-10,1.2534216442539048e-09
Al2O3,3.3012043664774016,-1.1821299177215558,5.018633031412469e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
TiO2,3.4016873172854902,-3.57777206165127,5.019634817482164e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
TiO2,3.9146799255978157,-3.928006435435398,5.018184944377136e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
Al2O3,3.354367219404738,-1.0523086067616862,5.017670717913198e-08,63919970.06626337,2.8878019975309144e-08,1.0700374215161235e-09
TiO2,3.826663343159894,-3.878742563384389,5.0191802074600276e-08,256847846.24379814,1.7440413557778811e-09,1.2505614044311386e-09
HfO2,3.290908144141956,-3.4712629573649254,5.0181200500530955e-08,267819.86404442514,8.800213890935993e-10,1.2515494751674794e-09
TiO2,1.510639016966208,-3.4483274728122417,5.018488298669839e-08,256847846.24379814,7.335210341352649e-07,3.5865403702484144e-10
